h_mean,s_mean,v_mean,label,lighting,angle,bg
105.21378580729167,22.657972005208332,150.28120768229167,470,natural,front,white
105.25618815104167,22.849576822916667,150.347021484375,470,natural,front,white
105.14309244791667,22.377421875,150.34433268229168,470,natural,front,white
105.43909505208333,22.472421875,150.271669921875,470,natural,front,white
104.6463671875,22.299326171875,150.28006184895833,470,natural,front,white
104.78014322916667,22.52004557291667,150.24814778645833,470,natural,front,white
104.62656901041667,22.414420572916665,150.1944140625,470,natural,front,white
104.89299153645834,22.403583984375,150.225712890625,470,natural,front,white
105.18271484375,22.37208984375,150.195302734375,470,natural,front,white
105.12372721354167,22.448723958333332,150.156533203125,470,natural,front,white
105.27091796875,22.390432942708333,150.13389973958334,470,natural,front,white
104.1897265625,22.402216796875,150.14603841145833,470,natural,front,white
104.94378255208333,22.676044921875,150.18019205729166,470,natural,front,white
104.87236653645833,22.6325390625,150.229052734375,470,natural,front,white
105.55504231770833,22.44900390625,150.2256640625,470,natural,front,white
105.032802734375,22.393971354166666,150.21607096354165,470,natural,front,white
103.95754557291667,22.650478515625,150.22121419270835,470,natural,front,white
104.71255208333334,22.526852213541666,150.23772135416667,470,natural,front,white
104.87139973958334,22.575553385416665,150.25075520833335,470,natural,front,white
105.0198828125,22.590651041666668,150.29561197916667,470,natural,front,white
104.506318359375,22.496901041666668,150.2905078125,470,natural,front,white
104.789853515625,22.601419270833333,150.31400716145833,470,natural,front,white
105.016181640625,22.526516927083332,150.26740885416666,470,natural,front,white
104.57557291666667,22.540823567708333,150.25188151041667,470,natural,front,white
104.49515299479167,22.4965234375,150.21843424479167,470,natural,front,white
104.36856119791666,22.5615234375,150.20857096354166,470,natural,front,white
104.9946484375,22.45369140625,150.19074869791666,470,natural,front,white
105.10430338541667,22.421513671875,150.20132161458332,470,natural,front,white
105.66449869791667,22.659954427083335,150.23286458333334,470,natural,front,white
105.64479817708333,22.623720703125,150.28371744791667,470,natural,front,white
105.58866861979166,22.656510416666666,150.30051432291665,470,natural,front,white
105.01453776041667,22.619700520833334,150.30356770833333,470,natural,front,white
105.66916015625,22.671236979166668,150.34486653645834,470,natural,front,white
105.12034505208334,22.768987630208333,150.33126302083335,470,natural,front,white
104.77076171875,22.777923177083334,150.37620442708334,470,natural,front,white
104.65587239583333,22.65008463541667,150.36775065104166,470,natural,front,white
105.41654622395833,22.676881510416667,150.36130533854165,470,natural,front,white
105.2279296875,22.759283854166668,150.34345703125,470,natural,front,white
105.96069986979167,22.80470703125,150.42010416666668,470,natural,front,white
104.67332356770834,22.74681640625,150.45262369791666,470,natural,front,white
104.93669921875,22.809827473958332,150.44275065104168,470,natural,front,white
105.21265950520834,22.767213541666667,150.4337109375,470,natural,front,white
104.5718359375,22.8231640625,150.44028971354166,470,natural,front,white
105.036455078125,22.728896484375,150.43004557291667,470,natural,front,white
105.45907552083334,22.916761067708332,150.46723307291666,470,natural,front,white
105.29640299479166,22.742955729166667,150.44314453125,470,natural,front,white
105.499296875,22.902607421875,150.46590494791667,470,natural,front,white
105.042744140625,22.835953776041666,150.46452473958334,470,natural,front,white
104.99717447916667,23.023323567708335,150.507734375,470,natural,front,white
105.157509765625,22.94000325520833,150.478046875,470,natural,front,white
105.49275390625,22.98528971354167,150.47590169270833,470,natural,front,white
105.4979296875,22.999365234375,150.46667643229168,470,natural,front,white
105.06691731770833,22.855152994791666,150.49240559895833,470,natural,front,white
106.32199869791667,22.969091796875,150.488369140625,470,natural,front,white
106.03607747395833,22.915703125,150.530703125,470,natural,front,white
106.16022135416667,22.745162760416665,150.48650065104167,470,natural,front,white
105.41892252604167,22.908570963541667,150.49283203125,470,natural,front,white
105.73630208333333,22.869205729166666,150.52781901041666,470,natural,front,white
105.06225260416667,22.783004557291665,150.43970703125,470,natural,front,white
105.82921875,22.847093098958332,150.40365234375,470,natural,front,white
106.34304036458333,22.844811197916666,150.41431315104165,470,natural,front,white
105.73833658854167,22.93685546875,150.43689453125,470,natural,front,white
105.6349609375,23.158844401041666,150.44592122395832,470,natural,front,white
105.59981119791667,23.034915364583334,150.43664713541668,470,natural,front,white
106.28244791666667,23.112578125,150.52813802083332,470,natural,front,white
105.849990234375,23.226376953125,150.53078125,470,natural,front,white
107.16175130208333,23.115234375,150.51732096354166,470,natural,front,white
106.08004557291666,23.134013671875,150.53484700520832,470,natural,front,white
105.74527994791667,23.35265625,150.55809895833335,470,natural,front,white
133.78406901041666,79.003369140625,42.785283203125,470,natural,tilted,black
133.746044921875,79.203466796875,42.80482747395833,470,natural,tilted,black
133.94459309895834,79.27039388020833,42.7504296875,470,natural,tilted,black
133.913369140625,78.49043294270834,42.640543619791664,470,natural,tilted,black
133.87345377604166,78.80533528645833,42.7334765625,470,natural,tilted,black
134.02616536458333,78.85681966145833,42.852985026041665,470,natural,tilted,black
134.025927734375,78.83058268229166,42.845810546875,470,natural,tilted,black
134.18847981770833,78.73201822916667,43.02263020833333,470,natural,tilted,black
133.98224934895833,78.652587890625,43.278811848958334,470,natural,tilted,black
133.839248046875,78.850498046875,43.17669921875,470,natural,tilted,black
133.91266927083333,77.976171875,42.93905598958333,470,natural,tilted,black
133.74473307291666,77.5723046875,42.77689127604167,470,natural,tilted,black
133.69226888020833,77.79083658854167,42.71291015625,470,natural,tilted,black
133.69943684895833,78.49435872395833,42.874853515625,470,natural,tilted,black
133.68052408854166,78.2886328125,42.9058203125,470,natural,tilted,black
133.765966796875,78.41812825520833,43.14843098958333,470,natural,tilted,black
133.78091796875,78.06821940104167,43.191806640625,470,natural,tilted,black
133.71701171875,78.354130859375,43.294033203125,470,natural,tilted,black
133.60609700520834,78.38125651041666,43.304873046875,470,natural,tilted,black
133.63843424479165,78.53111653645833,43.3883984375,470,natural,tilted,black
133.76944986979166,78.49339192708334,43.35565104166667,470,natural,tilted,black
133.59673502604167,78.50181640625,43.344736328125,470,natural,tilted,black
133.62681315104166,78.87121744791666,43.48856119791667,470,natural,tilted,black
133.82463216145834,79.00928385416667,43.76747721354167,470,natural,tilted,black
133.74404622395832,79.10525716145834,43.76346354166667,470,natural,tilted,black
133.70875,78.67691731770833,43.578922526041666,470,natural,tilted,black
133.57387369791667,78.24102213541667,43.36048177083333,470,natural,tilted,black
133.565361328125,78.60666341145833,43.524560546875,470,natural,tilted,black
133.66898111979165,78.68848958333334,43.734892578125,470,natural,tilted,black
133.84190755208334,78.50910807291666,44.00982421875,470,natural,tilted,black
133.70230143229168,78.99482421875,44.03753580729167,470,natural,tilted,black
133.8303125,79.19260091145833,44.16043294270833,470,natural,tilted,black
133.56005533854167,79.21340494791667,44.070543619791664,470,natural,tilted,black
133.638935546875,78.48945963541667,43.80796875,470,natural,tilted,black
133.45569010416668,78.34227213541666,43.778011067708334,470,natural,tilted,black
133.56225260416667,78.54219401041667,43.837893880208334,470,natural,tilted,black
133.64094401041666,78.0316796875,43.74148763020833,470,natural,tilted,black
133.575263671875,78.41724283854167,43.79475260416667,470,natural,tilted,black
133.621396484375,78.54386067708333,43.76559244791667,470,natural,tilted,black
133.52377604166668,78.27751627604167,43.81602213541667,470,natural,tilted,black
133.639208984375,78.69441731770833,43.950139973958336,470,natural,tilted,black
133.86644856770835,79.06041666666667,44.106337890625,470,natural,tilted,black
133.70443359375,78.434541015625,43.883896484375,470,natural,tilted,black
133.85606119791666,77.629541015625,43.66158528645833,470,natural,tilted,black
133.85088216145834,77.94513346354167,43.69577799479167,470,natural,tilted,black
133.85552408854167,78.01895182291666,43.684651692708336,470,natural,tilted,black
133.970546875,76.41629557291667,43.281142578125,470,natural,tilted,black
134.09323567708333,76.00706380208334,43.16720703125,470,natural,tilted,black
134.41589518229168,73.36184895833334,42.49541341145834,470,natural,tilted,black
134.41727864583333,73.48909505208333,42.61583984375,470,natural,tilted,black
134.34687825520834,74.57927408854167,42.98842447916667,470,natural,tilted,black
134.40186848958334,75.560732421875,43.21693684895833,470,natural,tilted,black
134.105986328125,76.39048828125,43.303759765625,470,natural,tilted,black
134.04279947916666,76.38228190104167,43.340755208333334,470,natural,tilted,black
134.16652669270835,75.57291666666667,43.213779296875,470,natural,tilted,black
134.5659375,74.99198893229166,43.26666015625,470,natural,tilted,black
134.639462890625,74.62238932291666,43.13138346354167,470,natural,tilted,black
134.72774088541667,74.331123046875,43.110592447916666,470,natural,tilted,black
134.59521158854167,74.44444661458333,43.188678385416665,470,natural,tilted,black
134.59327799479166,74.40533854166667,43.137939453125,470,natural,tilted,black
134.736103515625,74.22538736979166,42.99433268229166,470,natural,tilted,black
134.64041666666665,74.25220703125,43.022734375,470,natural,tilted,black
134.71028645833334,74.18191080729167,43.057073567708336,470,natural,tilted,black
134.819462890625,74.006796875,42.982395833333335,470,natural,tilted,black
134.85665690104167,73.48906575520833,42.712685546875,470,natural,tilted,black
135.04161458333334,73.43327799479167,42.82791666666667,470,natural,tilted,black
135.005400390625,73.58263997395834,42.999853515625,470,natural,tilted,black
135.0196484375,74.29369791666667,43.081396484375,470,natural,tilted,black
134.96894856770834,73.959404296875,43.02345377604167,470,natural,tilted,black
134.98250325520834,74.21543619791667,43.141015625,470,natural,tilted,black
134.76537109375,73.20353515625,42.78970377604167,470,natural,tilted,black
134.905859375,73.52991536458333,42.84185546875,470,natural,tilted,black
134.84161783854168,73.86881184895833,43.01532877604166,470,natural,tilted,black
134.643701171875,74.15076171875,43.04689778645833,470,natural,tilted,black
134.85152994791667,73.97112630208333,43.02523111979167,470,natural,tilted,black
95.05515625,197.74979166666665,136.648701171875,470,natural,tilted,turquoise
95.083369140625,197.67907877604168,136.658564453125,470,natural,tilted,turquoise
94.829609375,197.49767252604167,136.68486002604166,470,natural,tilted,turquoise
94.877451171875,197.41458658854165,136.69764322916666,470,natural,tilted,turquoise
94.96418294270833,197.37250651041666,136.721123046875,470,natural,tilted,turquoise
94.88704752604167,197.1905078125,136.86360677083334,470,natural,tilted,turquoise
95.036904296875,196.96845703125,136.92473958333332,470,natural,tilted,turquoise
94.79840169270834,196.90889322916667,136.93581380208335,470,natural,tilted,turquoise
95.04602213541666,196.78416015625,137.0101953125,470,natural,tilted,turquoise
94.939091796875,196.58517252604167,137.12599934895835,470,natural,tilted,turquoise
95.099208984375,196.74513671875,137.12392578125,470,natural,tilted,turquoise
95.00437174479167,196.25039713541668,137.20003580729167,470,natural,tilted,turquoise
95.024912109375,196.298935546875,137.13254231770833,470,natural,tilted,turquoise
95.013935546875,196.50710286458335,137.12042317708332,470,natural,tilted,turquoise
95.108271484375,196.335546875,137.44795572916667,470,natural,tilted,turquoise
95.092177734375,195.94759114583334,137.56146484375,470,natural,tilted,turquoise
95.101630859375,195.94982421875,137.54355794270833,470,natural,tilted,turquoise
94.972099609375,195.84379231770833,137.53028645833334,470,natural,tilted,turquoise
94.89801432291667,195.73332356770834,137.43588541666668,470,natural,tilted,turquoise
95.13350911458333,195.90969075520835,137.47491861979168,470,natural,tilted,turquoise
94.88318033854166,195.85109049479166,137.42587565104168,470,natural,tilted,turquoise
95.04736002604167,195.71057291666668,137.56300130208334,470,natural,tilted,turquoise
94.959765625,195.420478515625,137.58050130208332,470,natural,tilted,turquoise
95.02214192708334,195.84160481770834,137.60635416666668,470,natural,tilted,turquoise
94.93901041666666,195.6821484375,137.661376953125,470,natural,tilted,turquoise
94.87695638020833,195.809482421875,137.59709309895834,470,natural,tilted,turquoise
94.93890625,195.708115234375,137.58657877604168,470,natural,tilted,turquoise
95.04032877604166,195.88483723958333,137.61600260416665,470,natural,tilted,turquoise
94.80785807291667,195.69818359375,137.58863606770834,470,natural,tilted,turquoise
94.98464518229167,195.76318684895833,137.56226236979165,470,natural,tilted,turquoise
95.11436197916667,195.96833658854166,137.52875325520833,470,natural,tilted,turquoise
95.04889973958333,195.71364908854167,137.57934244791667,470,natural,tilted,turquoise
94.84437174479167,195.618876953125,137.51966796875,470,natural,tilted,turquoise
95.047177734375,195.97182291666667,137.40206705729167,470,natural,tilted,turquoise
95.26732747395833,196.052001953125,137.37260416666666,470,natural,tilted,turquoise
95.01249674479166,196.07158854166667,137.34601236979168,470,natural,tilted,turquoise
94.92392578125,195.86849609375,137.33376953125,470,natural,tilted,turquoise
95.00351888020833,195.95196940104168,137.26857421875,470,natural,tilted,turquoise
95.09019856770833,195.84879231770833,137.328955078125,470,natural,tilted,turquoise
94.904755859375,195.86975911458333,137.23246744791666,470,natural,tilted,turquoise
95.09379557291666,195.96020833333333,137.28902669270835,470,natural,tilted,turquoise
95.21011393229166,195.75702799479166,137.31638997395834,470,natural,tilted,turquoise
95.07751627604166,195.79344401041666,137.32353190104166,470,natural,tilted,turquoise
94.99078450520834,195.77236979166668,137.27511067708335,470,natural,tilted,turquoise
95.06816080729166,195.70610026041666,137.35792643229166,470,natural,tilted,turquoise
94.97928059895834,195.485634765625,137.33703450520832,470,natural,tilted,turquoise
95.06348958333334,195.722822265625,137.346064453125,470,natural,tilted,turquoise
94.997412109375,195.462529296875,137.37231770833333,470,natural,tilted,turquoise
94.90388346354166,195.595712890625,137.3594921875,470,natural,tilted,turquoise
94.85336263020834,195.44274088541667,137.33164713541666,470,natural,tilted,turquoise
94.82617513020833,195.252099609375,137.29919270833332,470,natural,tilted,turquoise
94.86791015625,195.340322265625,137.23240234375,470,natural,tilted,turquoise
94.80523763020834,195.40564127604168,137.209384765625,470,natural,tilted,turquoise
94.77134765625,195.53734700520835,137.1324609375,470,natural,tilted,turquoise
94.63497721354166,195.28751627604166,137.20163411458333,470,natural,tilted,turquoise
94.887490234375,195.53897135416668,137.14980794270832,470,natural,tilted,turquoise
95.01515950520833,195.5048046875,137.09444010416667,470,natural,tilted,turquoise
94.87691080729167,195.41751627604165,137.11326822916666,470,natural,tilted,turquoise
94.93854817708333,195.77063151041668,137.09714192708333,470,natural,tilted,turquoise
95.02804361979166,195.69059895833334,137.09038736979167,470,natural,tilted,turquoise
94.92542643229167,195.71295572916668,137.112265625,470,natural,tilted,turquoise
94.92664388020833,195.43302408854166,137.19392578125,470,natural,tilted,turquoise
95.048837890625,195.34800455729166,137.14814778645834,470,natural,tilted,turquoise
94.76856770833334,195.22707356770835,137.191806640625,470,natural,tilted,turquoise
94.79232421875,195.270966796875,137.206064453125,470,natural,tilted,turquoise
94.921630859375,195.32317057291667,137.164716796875,470,natural,tilted,turquoise
94.84970052083334,195.245087890625,137.13071614583333,470,natural,tilted,turquoise
95.10632486979166,195.52658203125,137.08145833333333,470,natural,tilted,turquoise
94.734482421875,195.24724609375,137.07627278645833,470,natural,tilted,turquoise
94.89134114583334,195.43994466145833,137.13393229166667,470,natural,tilted,turquoise
94.88607747395834,195.63713216145834,137.10076171875,470,natural,tilted,turquoise
95.02396158854167,195.38966471354166,137.198828125,470,natural,tilted,turquoise
94.94224283854167,195.438037109375,137.16506510416667,470,natural,tilted,turquoise
95.02433919270834,195.54126302083333,137.14774088541665,470,natural,tilted,turquoise
95.011728515625,195.27043294270834,137.09697916666667,470,natural,tilted,turquoise
75.95188151041667,17.475104166666668,170.52966796875,470,natural,tilted,white
75.25335286458333,17.523330078125,170.51745768229168,470,natural,tilted,white
77.84466471354166,17.616634114583334,170.50361653645834,470,natural,tilted,white
76.32086263020834,17.756559244791667,170.369521484375,470,natural,tilted,white
76.03848307291666,17.785979817708334,170.38705729166668,470,natural,tilted,white
75.53033528645834,17.87466796875,170.25791341145833,470,natural,tilted,white
77.40263997395833,17.902975260416667,170.23202799479168,470,natural,tilted,white
77.23504231770833,17.92056640625,170.11580078125,470,natural,tilted,white
76.32420572916666,17.930413411458332,170.10153971354165,470,natural,tilted,white
78.97130859375,17.894095052083333,169.96801106770835,470,natural,tilted,white
77.96220703125,17.816354166666667,169.74491861979166,470,natural,tilted,white
78.23266276041667,17.725211588541665,169.61138020833334,470,natural,tilted,white
78.53847005208333,17.6206640625,169.54150065104167,470,natural,tilted,white
78.898271484375,17.699677734375,169.63681315104168,470,natural,tilted,white
78.91837239583333,17.751764322916667,169.55292643229166,470,natural,tilted,white
77.98146484375,17.777952473958333,169.54089518229168,470,natural,tilted,white
77.73641927083334,17.7705859375,169.50941731770834,470,natural,tilted,white
78.43741861979167,17.84169921875,169.55581705729168,470,natural,tilted,white
79.269541015625,17.80344075520833,169.37080078125,470,natural,tilted,white
78.63529947916666,17.808160807291667,169.362841796875,470,natural,tilted,white
80.08234700520833,17.834996744791667,169.36553385416667,470,natural,tilted,white
79.275615234375,17.964055989583333,169.31468424479166,470,natural,tilted,white
79.42271809895833,18.0087890625,169.19402669270832,470,natural,tilted,white
77.760947265625,18.0784765625,169.16517903645834,470,natural,tilted,white
79.70341145833333,18.029541015625,169.06468424479166,470,natural,tilted,white
79.79671223958333,18.030390625,169.09923177083334,470,natural,tilted,white
80.9007421875,18.040735677083333,169.008173828125,470,natural,tilted,white
79.582177734375,18.095179036458333,168.96841796875,470,natural,tilted,white
80.887265625,18.062991536458334,168.899775390625,470,natural,tilted,white
79.27214192708334,18.082255859375,168.86067057291666,470,natural,tilted,white
79.35026692708334,18.126487630208334,168.78382161458333,470,natural,tilted,white
80.59347005208333,18.1629296875,168.7895703125,470,natural,tilted,white
80.84836263020833,18.18556640625,168.77104166666666,470,natural,tilted,white
81.196376953125,18.29015625,168.77521809895833,470,natural,tilted,white
82.02068684895833,18.30593424479167,168.73829752604166,470,natural,tilted,white
81.60160481770833,18.336552734375,168.74365559895833,470,natural,tilted,white
80.89831380208334,18.367796223958333,168.72737630208334,470,natural,tilted,white
81.462607421875,18.390260416666667,168.69545572916667,470,natural,tilted,white
82.04669270833334,18.457434895833334,168.65484700520832,470,natural,tilted,white
80.96127278645834,18.433577473958334,168.59424479166665,470,natural,tilted,white
80.95216145833334,18.407874348958334,168.53337565104167,470,natural,tilted,white
80.93233723958333,18.506220703125,168.47778645833333,470,natural,tilted,white
80.88882486979166,18.484518229166667,168.45027669270834,470,natural,tilted,white
80.38868815104166,18.558805338541667,168.448935546875,470,natural,tilted,white
79.950185546875,18.556207682291667,168.43962239583334,470,natural,tilted,white
81.63177408854166,18.570126953125,168.3730078125,470,natural,tilted,white
81.13501953125,18.632783203125,168.28009440104168,470,natural,tilted,white
81.4951953125,18.557581380208333,168.22549479166668,470,natural,tilted,white
82.12106119791666,18.669039713541668,168.19930013020834,470,natural,tilted,white
80.93493489583334,18.694986979166668,168.208525390625,470,natural,tilted,white
81.16902018229166,18.644840494791666,168.185791015625,470,natural,tilted,white
80.37952473958333,18.665777994791668,168.23062174479168,470,natural,tilted,white
79.449462890625,18.624052734375,168.17765625,470,natural,tilted,white
82.165966796875,18.692275390625,168.14735026041666,470,natural,tilted,white
80.92441731770833,18.692913411458335,168.14336588541667,470,natural,tilted,white
82.58011393229167,18.847093098958332,168.18274739583333,470,natural,tilted,white
82.488232421875,18.872874348958334,168.16047526041666,470,natural,tilted,white
80.7051171875,18.891858723958332,168.05490885416665,470,natural,tilted,white
81.959365234375,18.959055989583334,168.066875,470,natural,tilted,white
80.16260416666667,18.934915364583333,168.00840494791666,470,natural,tilted,white
80.92487955729166,18.938932291666667,168.00926106770834,470,natural,tilted,white
82.04849934895833,18.901959635416667,167.93722005208335,470,natural,tilted,white
81.43560872395834,19.069508463541666,167.995283203125,470,natural,tilted,white
82.026982421875,19.081751302083333,168.04685221354165,470,natural,tilted,white
81.847626953125,19.130208333333332,167.98601236979167,470,natural,tilted,white
81.5943359375,19.209192708333333,168.010703125,470,natural,tilted,white
81.56680013020834,19.181923828125,168.00977864583334,470,natural,tilted,white
81.371279296875,19.228655598958333,167.98673502604166,470,natural,tilted,white
82.47016276041667,19.266110026041666,167.96472005208332,470,natural,tilted,white
81.30322916666667,19.32595377604167,168.02751302083334,470,natural,tilted,white
80.845673828125,19.340537109375,168.03894856770833,470,natural,tilted,white
81.38327799479167,19.3191796875,167.97609700520835,470,natural,tilted,white
81.79913736979167,19.25826171875,167.93600260416667,470,natural,tilted,white
81.96421223958333,19.285576171875,167.93336588541666,470,natural,tilted,white
82.06367513020834,19.242659505208334,167.925751953125,470,natural,tilted,white
139.53703125,69.42420247395833,52.71509765625,470,natural,top,black
139.39799479166666,68.51212565104167,52.51265950520833,470,natural,top,black
139.40913411458334,68.557119140625,52.53140625,470,natural,top,black
139.370654296875,68.29355143229166,52.40901041666667,470,natural,top,black
139.40245768229167,68.52363606770834,52.503173828125,470,natural,top,black
139.26948893229167,68.72257486979167,52.638564453125,470,natural,top,black
139.05627278645832,68.741669921875,52.698636067708335,470,natural,top,black
139.07412109375,68.55945963541667,52.58482096354167,470,natural,top,black
139.46977864583334,68.49442708333333,52.4764453125,470,natural,top,black
139.41552083333335,68.44170247395833,52.349117838541666,470,natural,top,black
139.52918619791666,68.64162760416667,52.160699869791664,470,natural,top,black
139.33475911458333,68.96310872395833,52.26011067708333,470,natural,top,black
139.36701822916666,68.70692057291667,52.22336588541667,470,natural,top,black
139.44912109375,69.26544596354167,52.5048828125,470,natural,top,black
139.398408203125,69.22793619791666,52.48060872395833,470,natural,top,black
139.35976236979167,68.98984375,52.437444661458336,470,natural,top,black
139.42730794270832,67.88435221354166,51.935,470,natural,top,black
139.49672526041667,67.34110677083333,51.82584309895833,470,natural,top,black
139.38458984375,67.943857421875,52.133291015625,470,natural,top,black
139.22436197916667,68.57313802083333,52.39848958333334,470,natural,top,black
139.06441731770835,68.86714192708334,52.55282552083333,470,natural,top,black
138.96711263020833,69.28350911458334,52.683131510416665,470,natural,top,black
139.01051106770834,69.50349283854166,52.825693359375,470,natural,top,black
138.84614583333334,69.73093424479167,52.94299479166666,470,natural,top,black
138.86980143229167,69.59176106770833,52.922298177083334,470,natural,top,black
138.91836263020832,69.04786458333334,52.775445963541664,470,natural,top,black
138.75062825520834,68.65263671875,52.54353515625,470,natural,top,black
138.78780924479167,68.64904622395834,52.55587890625,470,natural,top,black
138.87818684895834,69.30981119791667,52.789378255208334,470,natural,top,black
138.67742838541668,69.6487890625,52.907893880208334,470,natural,top,black
138.82033203125,69.12078125,52.787906901041666,470,natural,top,black
138.97567708333332,68.52344401041667,52.54083984375,470,natural,top,black
139.00450520833334,68.384609375,52.44130859375,470,natural,top,black
138.88641276041668,68.17474934895833,52.367405598958335,470,natural,top,black
138.99180013020833,68.25439127604167,52.458180338541666,470,natural,top,black
138.84527994791668,68.2438671875,52.41979817708334,470,natural,top,black
138.85613932291668,67.924638671875,52.323053385416664,470,natural,top,black
138.77500325520833,68.37931640625,52.452962239583336,470,natural,top,black
138.75157552083334,68.29371744791666,52.44103190104167,470,natural,top,black
138.66845377604167,68.18845377604167,52.382418619791665,470,natural,top,black
138.78736328125,68.21930013020834,52.287350260416666,470,natural,top,black
138.837412109375,67.62176106770833,52.13470703125,470,natural,top,black
139.008173828125,67.88298177083334,52.286402994791665,470,natural,top,black
139.12014322916667,68.140849609375,52.380315755208336,470,natural,top,black
138.94686848958332,68.26327473958334,52.478369140625,470,natural,top,black
138.88322265625,68.25425130208333,52.561767578125,470,natural,top,black
138.82751953125,68.32021484375,52.620419921875,470,natural,top,black
138.78121419270835,68.84034505208334,52.77119466145833,470,natural,top,black
138.65455078125,69.32619140625,52.923580729166666,470,natural,top,black
138.76527669270834,68.59657877604167,52.61264973958333,470,natural,top,black
138.52452799479167,68.45444661458333,52.51912760416667,470,natural,top,black
138.49251302083334,68.45568033854167,52.627141927083336,470,natural,top,black
138.63583333333332,68.77894856770833,52.699436848958335,470,natural,top,black
138.45418294270834,68.97392578125,52.864567057291666,470,natural,top,black
138.562744140625,68.74326822916667,52.832425130208335,470,natural,top,black
138.56368815104167,68.74959309895833,52.81466145833333,470,natural,top,black
138.59639322916667,68.53296875,52.6603125,470,natural,top,black
138.66553385416665,68.6324609375,52.722314453125,470,natural,top,black
138.420712890625,68.49986979166667,52.711640625,470,natural,top,black
138.44755533854166,68.42476236979167,52.702626953125,470,natural,top,black
138.25264973958335,68.50467447916667,52.64775390625,470,natural,top,black
138.18467447916666,68.47808268229167,52.76097981770833,470,natural,top,black
138.2015234375,68.50038411458333,52.70660481770833,470,natural,top,black
138.32483072916668,68.49372721354166,52.690455729166665,470,natural,top,black
138.60009765625,68.05656575520834,52.41561848958333,470,natural,top,black
138.50898111979166,67.86955078125,52.294690755208336,470,natural,top,black
138.63972330729166,67.55723307291667,52.25026041666667,470,natural,top,black
138.782138671875,67.668779296875,52.32072265625,470,natural,top,black
138.639248046875,67.86354166666666,52.4459765625,470,natural,top,black
138.47112630208332,68.395205078125,52.658974609375,470,natural,top,black
138.49938151041667,68.51902669270834,52.686207682291666,470,natural,top,black
138.55843098958334,68.859169921875,52.781344401041665,470,natural,top,black
138.4605859375,68.75326497395834,52.770166015625,470,natural,top,black
138.59778971354166,68.62536458333334,52.738818359375,470,natural,top,black
138.564736328125,68.637451171875,52.82688151041667,470,natural,top,black
94.06960286458333,225.26705078125,131.36167317708333,470,natural,top,turquoise
94.034619140625,225.35485026041667,131.28065755208334,470,natural,top,turquoise
94.018310546875,225.39352213541667,131.26388997395833,470,natural,top,turquoise
94.01697265625,225.41754231770832,131.22975911458335,470,natural,top,turquoise
94.03737955729167,225.39923502604168,131.30381184895833,470,natural,top,turquoise
94.028505859375,225.376865234375,131.270830078125,470,natural,top,turquoise
94.04220052083333,225.5662109375,131.245673828125,470,natural,top,turquoise
94.04568359375,225.56450846354167,131.283447265625,470,natural,top,turquoise
94.03717122395834,225.542763671875,131.309443359375,470,natural,top,turquoise
94.03723958333333,225.38395833333334,131.417822265625,470,natural,top,turquoise
94.03263346354167,225.452080078125,131.44020833333335,470,natural,top,turquoise
94.03267252604167,225.39274088541666,131.39135416666667,470,natural,top,turquoise
94.045625,225.422470703125,131.42301106770833,470,natural,top,turquoise
94.0325,225.60387369791667,131.349150390625,470,natural,top,turquoise
94.02037760416667,225.61309244791667,131.422705078125,470,natural,top,turquoise
94.0557421875,225.5246484375,131.46219075520833,470,natural,top,turquoise
94.04287109375,225.51965494791668,131.39767903645833,470,natural,top,turquoise
94.04117513020833,225.56886067708334,131.40337239583334,470,natural,top,turquoise
94.061865234375,225.52826822916666,131.40681640625,470,natural,top,turquoise
94.02349283854167,225.48873697916667,131.37087890625,470,natural,top,turquoise
94.04774739583333,225.38087565104166,131.46052083333333,470,natural,top,turquoise
94.05432942708333,225.08110677083334,131.60748046875,470,natural,top,turquoise
94.03141927083334,225.042646484375,131.6375390625,470,natural,top,turquoise
94.02509765625,224.90231119791667,131.64814778645834,470,natural,top,turquoise
94.03874674479167,224.888017578125,131.58953125,470,natural,top,turquoise
94.02627278645834,225.15365559895832,131.378583984375,470,natural,top,turquoise
94.03253255208334,225.38118489583334,131.25663411458333,470,natural,top,turquoise
94.04439127604167,225.33895182291667,131.23997721354166,470,natural,top,turquoise
94.01701171875,225.36549479166666,131.21402669270833,470,natural,top,turquoise
94.02579427083333,225.335078125,131.20595052083334,470,natural,top,turquoise
94.02571614583333,225.3822265625,131.234755859375,470,natural,top,turquoise
94.03317708333333,225.319560546875,131.37568033854166,470,natural,top,turquoise
94.04472330729166,225.19749674479166,131.42851236979166,470,natural,top,turquoise
94.034091796875,225.19947916666666,131.39283203125,470,natural,top,turquoise
94.02832682291667,225.18467447916666,131.37791666666666,470,natural,top,turquoise
94.03312825520834,225.15118815104168,131.29846028645832,470,natural,top,turquoise
94.02290690104167,225.38281575520833,131.219501953125,470,natural,top,turquoise
94.02506184895833,225.28063802083332,131.234296875,470,natural,top,turquoise
94.03569986979167,225.22810546875,131.27457356770833,470,natural,top,turquoise
94.04361328125,225.16784830729168,131.2560546875,470,natural,top,turquoise
94.04001627604167,225.27234049479168,131.26284505208332,470,natural,top,turquoise
94.032587890625,225.307060546875,131.21256510416666,470,natural,top,turquoise
94.03607096354166,225.29720052083334,131.27834309895835,470,natural,top,turquoise
94.04824544270834,225.37533203125,131.27896158854168,470,natural,top,turquoise
